video_id,ai_score,channel_name,created_at,human_score,published_at,script_analysis,storage_path,thumbnail_url,title,updated_at,view_count
88YOUZrd090,95,REDILL,,5,2026-01-10T12:47:55Z,"{""summary"": ""유해물질 제로 및 금연 효과에 대한 의학적 근거가 부족하며 과장된 광고임."", ""patent_check"": null, ""consultation"": ""단순 기호품을 금연 치료제로 오인해서는 안 되며, 실제 금연이 목적이라면 검증된 금연 보조제나 전문 상담을 권장합니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""보건복지부/식약처"", ""fact"": ""니코틴이 없는 액상형 제품도 가열 시 포름알데히드 등 유해물질이 발생할 수 있어 '유해물질 제로'는 성립하기 어렵습니다.""}, {""url"": null, ""source"": ""표시광고법 및 약사법"", ""fact"": ""식약처로부터 '금연보조제' 인증을 받지 않은 제품이 기침 감소, 혈색 개선 등의 의학적 효능을 광고하는 것은 불법 소지가 큽니다.""}], ""issues"": [""유해물질 제로 과장"", ""미인증 건강 효과"", ""금연 보조제 오인 유도""]}",D:\Files\Leaning\sprint_backend\Extraction_88YOUZrd090,https://i.ytimg.com/vi/88YOUZrd090/hqdefault.jpg,꼴초 아빠가 한 방에 금연 성공한 방법,1770746527,4699670
4NIC6gfCOJw,,밈히트,,,2025-10-23T03:00:08Z,"{""summary"": ""넷플릭스 '흑백요리사'의 방송 내용을 사실대로 전달하고 있습니다."", ""patent_check"": null, ""consultation"": ""방송의 주요 장면과 레시피를 정확히 요약한 콘텐츠입니다. 실제 맛이 궁금하다면 편의점 출시 제품을 통해 확인 가능합니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.netflix.com/kr/title/81728363"", ""source"": ""넷플릭스 코리아"", ""fact"": ""넷플릭스 예능 '흑백요리사' 8화에서 '나폴리 맛피아'가 밤 티라미수를 조리해 1위를 차지한 내용이 실제 방송되었습니다.""}, {""url"": null, ""source"": ""CU 공식 보도자료"", ""fact"": ""방송 이후 CU 편의점에서 해당 레시피를 기반으로 한 '밤 티라미수 컵' 제품이 실제로 출시되었습니다.""}], ""issues"": [""특이사항 없음""]}",,https://i.ytimg.com/vi/4NIC6gfCOJw/hqdefault.jpg,미션을 듣고 1등을 직감한 나폴리 맛피아,1770801802,14518182
_ux6jEkyyZA,,레몬라이더 lemonrider,,,2025-11-25T03:00:53Z,,,https://i.ytimg.com/vi/_ux6jEkyyZA/hqdefault.jpg,50원에 탈 수 있는 전기자전거?! #비아지오 #비아지오V6 #자전거타는여자,1770650113,3900129
1pRn_XhUbjM,,뽀큐트,,,2026-02-12T08:50:54Z,"{""summary"": ""제품 효능이나 특허 등 검증 가능한 상업적 주장이 포함되지 않은 일반 대화 콘텐츠입니다."", ""patent_check"": null, ""consultation"": ""특정 제품의 효능이나 혜택을 홍보하는 광고가 아니므로 신뢰성 분석 대상에 해당하지 않습니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 내용 분석"", ""fact"": ""채널명 '뽀키트'의 유래와 친구 사이의 일상적인 대화를 다루고 있을 뿐, 제품 판매를 위한 기능적 주장이 존재하지 않습니다.""}], ""issues"": [""[식별불가] 광고성 효능 주장 없음""]}",,https://i.ytimg.com/vi/1pRn_XhUbjM/hqdefault.jpg,"냉장고를 부탁해 최현석, 드웰러 전속 모델 기념! 뽀큐트x최현석 미방분 탈탈 털어드림",1771155248,169323
-nhkCrOHPY4,,AliExpress_Official,,,2026-01-06T07:07:47Z,"{""summary"": ""[공식프로모션] 신규 회원 대상 실존 혜택이며, 플랫폼의 공격적 마케팅 내용과 일치해 안전합니다."", ""patent_check"": null, ""consultation"": ""신규 회원 1회 한정 혜택임을 인지하십시오. 댓글로 제공되는 외부 링크는 공식 앱으로 연결되는지 반드시 확인 후 결제하시기 바랍니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.aliexpress.com"", ""source"": ""알리익스프레스 공식 채널"", ""fact"": ""신규 가입 고객 대상 '웰컴 딜'을 통해 컵라면, 생활용품 등을 1,000원대에 판매하는 프로모션을 실제 운영 중입니다.""}, {""url"": null, ""source"": ""국내 유통 뉴스(K-Venue)"", ""fact"": ""알리의 K-Venue 서비스는 국내 물류센터를 활용하여 한국 브랜드 제품의 익일 또는 수일 내 배송을 보장하고 있습니다.""}], ""issues"": [""[신규한정] 첫 구매자에게만 적용되는 혜택"", ""[댓글유도] 링크 전송 명목의 계정 활동 유도"", ""[한정수량] 인기 품목 조기 품절 가능성 있음""]}",,https://i.ytimg.com/vi/-nhkCrOHPY4/hqdefault.jpg,sein tips,1771069117,13396785
PtitpXtvNeI,,코드잇,,,2025-12-30T09:37:46Z,"{""summary"": ""실제 운영 중인 교육 과정으로 명시된 혜택이 사실과 일치함."", ""patent_check"": null, ""consultation"": ""실제 제공되는 혜택이나, 맥북 지원이 '소유권 이전'인지 '기간 한정 대여'인지 상세 약관을 반드시 확인하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://codesprint.oopy.io/"", ""source"": ""코드 스프린트(Code Sprint) 공식 홈페이지"", ""fact"": ""팀스파르타에서 운영하는 실제 부트캠프이며, 교육생 대상 맥북 지원 및 현직자 멘토링을 제공함.""}, {""url"": null, ""source"": ""K-Digital Training 사업 공고"", ""fact"": ""해당 과정은 국비 지원 교육으로, 교육 기간 중 장비 대여 및 인턴십 연계 혜택이 실제로 포함됨.""}], ""issues"": [""맥북 지원 상세조건 확인"", ""인턴십 매칭 기준 확인""]}",,https://i.ytimg.com/vi/PtitpXtvNeI/hqdefault.jpg,📌 디자이너 취준생 필수 영상 | 신입 합격 포트폴리오 공개합니다,1770802274,10741
J6RiC_55N_k,,헤헤홈템,,,2026-02-18T12:30:26Z,"{""summary"": ""기만 수법이 발견되지 않았으며, 이는 실제 판매되는 수동 에스프레소 머신의 특성과 일치하여 안전합니다."", ""patent_check"": null, ""consultation"": ""주관적인 맛 평가는 개인차가 있을 수 있으므로, 실제 압력(Bar) 사양과 세척 편의성을 확인 후 구매하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""커피 기구 시장 정보"", ""fact"": ""전기 없이 피스톤이나 레버의 압력을 이용해 에스프레소를 추출하는 휴대용 머신은 실제로 널리 유통되는 제품군입니다.""}], ""issues"": [""[기능확인] 수동 가압 방식 제품군"", ""[주관표현] 개인적 감상 위주 묘사""]}",,https://i.ytimg.com/vi/J6RiC_55N_k/hqdefault.jpg,이거 한 입 먹고 진짜 충격 받았어요..,1771773455,25789
51J-UNf91Bs,,련수 rreonsu,,,2026-02-13T09:00:07Z,"{""summary"": ""실제 출시 제품의 제형과 색상을 설명하는 일반적인 리뷰형 광고로 기만 요소가 없습니다."", ""patent_check"": null, ""consultation"": ""제형 및 발색에 대한 주관적인 만족도를 다루는 광고입니다. 개인의 입술 상태에 따라 차이가 있을 수 있으므로 매장 테스트를 권장합니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.clubclio.co.kr/"", ""source"": ""페리페라(Peripera) 공식 브랜드 몰"", ""fact"": ""페리페라 '워터 베어 글로이 틴트' 제품군과 '말랑물복' 등 해당 컬러가 실제로 존재하며 판매 중인 것이 확인됩니다.""}, {""url"": null, ""source"": ""식약처 화장품 표시·광고 가이드라인"", ""fact"": ""사용 후기 형태의 제형 묘사(탱글함, 맑은 컬러 등)는 화장품 광고에서 허용되는 범위 내의 표현입니다.""}], ""issues"": [""[정상광고] 주관적 사용감 위주 설명"", ""[정보일치] 실제 판매 중인 컬러 정보""]}",,https://i.ytimg.com/vi/51J-UNf91Bs/hqdefault.jpg,탱글한 물복 보고갈래..🍑⋆˚ 𝜗𝜚˚⋆ 페리페라 무드 글로이 틴트 • makeup,1771154511,62813
WIMINaH5pV4,,베이비톡,,,2025-09-21T09:02:42Z,"{""summary"": ""광고의 도입부만 제시되어 구체적인 제품 정보나 주장이 없으므로 신뢰성을 판단할 수 없습니다."", ""patent_check"": null, ""consultation"": ""실질적인 제품 주장이나 효능 언급이 포함된 전체 광고 스크립트를 제공해야 정확한 분석이 가능합니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 분석"", ""fact"": ""제시된 스크립트는 단순 대화 형식의 광고 도입부이며, 검증 가능한 수치, 특허, 기술력 또는 제품에 대한 언급이 전혀 포함되어 있지 않습니다.""}], ""issues"": [""[정보부족] 제품 및 효능 주장 없음""]}",,https://i.ytimg.com/vi/WIMINaH5pV4/hqdefault.jpg,"아이의 꿈 ""반박불가""",1771054164,4480968
tLhif2x-eZ0,,써브웨이,,,2026-01-19T22:58:23Z,"{""summary"": ""단순 신메뉴 출시를 안내하는 일반적인 식품 광고로, 허위나 과장된 정보가 포함되어 있지 않습니다."", ""patent_check"": null, ""consultation"": ""허위·과장 광고 요소가 없는 안전한 광고입니다. 개인의 기호에 따라 구매를 결정하시기 바랍니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.subway.co.kr/"", ""source"": ""써브웨이 공식 홈페이지 및 보도자료"", ""fact"": ""써브웨이 코리아는 '안창비프 타코 샐러드' 등 타코 시리즈를 실제로 출시하여 판매한 이력이 확인됩니다.""}], ""issues"": [""[정보일치] 실제 출시된 메뉴 홍보"", ""[표현적정] 통상적인 마케팅 수사 사용""]}",,https://i.ytimg.com/vi/tLhif2x-eZ0/hqdefault.jpg,[써브웨이] 타코까지 써브웨이답게 (15s ver.) #shorts,1771311187,5569464
8mXouQYq3Ns,,코덕요정🧚‍♀️,,,2026-02-11T10:15:27Z,"{""summary"": ""주관적 과장 표현이 포함된 일반적 후기성 광고이며, 화장품법 범주 내의 홍보로 판단되어 안전합니다."", ""patent_check"": null, ""consultation"": ""가성비 중심의 주관적인 후기 광고입니다. 과장된 수치 표현에 현혹되지 말고 개인의 피부 타입에 맞는 성분인지 확인 후 구매하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""식약처 고시 성분"", ""fact"": ""나이아신아마이드와 글루타치온은 피부 미백 및 톤 개선에 도움을 주는 공인된 화장품 성분입니다.""}, {""url"": null, ""source"": ""다이소 제품 유통 정보"", ""fact"": ""언급된 제품들은 다이소에서 실제 판매되는 저가형 일반 화장품으로, 질병 치료를 표방하지 않습니다.""}], ""issues"": [""[과장표현] 수분 200% 등 근거 없는 수치"", ""[주관적단언] '매직' 등 감성적 효능 강조""]}",,https://i.ytimg.com/vi/8mXouQYq3Ns/hqdefault.jpg,다이소 새학기 필수템 3개‼️✨#유료광고,1771055026,669611
TtBGDEj3W7k,,일산 봉이칼국수&쭈꾸미,,,2025-10-22T04:20:10Z,"{""summary"": ""실존 식당의 주관적 맛 평가 중심 홍보이며, 기만이나 허위 주장이 없는 안전한 광고입니다."", ""patent_check"": null, ""consultation"": ""주관적 만족도에 기반한 광고이므로, 방문 전 최신 방문자 리뷰를 참고하여 선택하시기 바랍니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://map.naver.com"", ""source"": ""네이버 지도 및 지역 상권 정보"", ""fact"": ""일산서구 일산동 오마초 인근에 실제 위치하며 10년 이상 운영된 사실이 확인됩니다.""}, {""url"": null, ""source"": ""식당 메뉴 정보"", ""fact"": ""자가재면 칼국수, 가브리살 보쌈 등 광고 내 언급된 메뉴가 실제로 판매 중입니다.""}], ""issues"": [""[주관적표현] 개인적 맛 평가 위주"", ""[실체확인] 일산 소재 실존 식당""]}",,https://i.ytimg.com/vi/TtBGDEj3W7k/hqdefault.jpg,진짜 일산맛집 일산봉이칼국수 쭈꾸미 보쌈_거리 인터뷰 #일산맛집 #일산보쌈맛집,1771153857,1319710
PxDd8GXcmwE,,깡스타일리스트,,,2025-09-21T02:45:06Z,"{""summary"": ""투명한 소재 정보 및 공정 설명을 기반으로 하며, 허위 주장이나 기만적 요소가 발견되지 않아 안전합니다."", ""patent_check"": null, ""consultation"": ""소재와 제작 공정이 투명하게 공개된 광고이나, 니트 특성상 체형별 핏 차이가 있으므로 구매 전 실측 표를 반드시 확인하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""의류 기술 정보"", ""fact"": ""콤배드 코튼은 정모 과정을 통해 보풀을 방지하는 실제 공정이며, 12게이지는 니트 밀도의 표준 단위입니다.""}, {""url"": null, ""source"": ""브랜드 공식 판매처"", ""fact"": ""'론트(LONT)'는 실존 브랜드로, 광고 내 소재(울/코튼) 및 가격 정보가 실제 판매 사양과 일치합니다.""}], ""issues"": [""[소재공개] 울·코튼 혼용률 상세 설명"", ""[공정구체] 실리콘 워싱 및 게이지 정보 제공"", ""[구매유도] 한정 수량 및 품절 임박 강조""]}",,https://i.ytimg.com/vi/PxDd8GXcmwE/hqdefault.jpg,60%할인 개꿀… 가을 맞이 끝판왕 SS급 가디건 뽑았습니다 [콜라보왕 ep.4],1771132806,84166
zSF53GnnvAk,,HARNA,,,2025-10-01T15:25:01Z,"{""summary"": ""[근거 없는 확언] 단기 체중 감량 보장 및 비과학적인 노화 방지 주장으로 인해 위험합니다."", ""patent_check"": null, ""consultation"": ""단기 고효율을 강조하며 유료 앱 결제를 유도하는 전형적인 과대광고이므로 주의가 필요합니다. 건강한 감량을 위해 균형 잡힌 식단을 병행하십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": null, ""source"": ""의학 및 피트니스 일반 상식"", ""fact"": ""타이치는 균형 감각에 도움을 주나, 하루 9분만으로 단기간에 드라마틱한 체중 감량을 보장하는 과학적 근거는 부족함.""}, {""url"": null, ""source"": ""신진대사 관련 연구"", ""fact"": ""노화에 따른 신진대사 저하를 고려할 때, 50대가 20대보다 체중이 더 빨리 감량된다는 주장은 일반적인 의학 상식에 반함.""}], ""issues"": [""[허위보장] 단기간 XL에서 M 사이즈 변화 확언"", ""[과장광고] 20대보다 빠른 감량이라는 비과학적 주장"", ""[기만기법] 9분 운동으로 회춘한다는 안티에이징""]}",,https://i.ytimg.com/vi/zSF53GnnvAk/hqdefault.jpg,loltaichiwalkha01_v14_cSV_dVO_vid_45_HA_tm1(walk)_tm2(taichi)_len__aMs_gF_9x16_22-09-25,1771142747,10843654
OYM85IwJPLY,,안까의사 [강남이오스안과],,,2026-02-11T09:05:39Z,"{""summary"": ""실존하는 최신 안과 장비의 기술적 특징을 기반으로 제작된 광고이며, 허위 사실이 발견되지 않아 안전합니다."", ""patent_check"": null, ""consultation"": ""장비의 기술력은 검증되었으나, 개인별 안구 상태에 따른 수술 적합성과 부작용 가능성은 반드시 전문의와 상담하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.eye-tech-solutions.com/"", ""source"": ""SCHWIND eye-tech-solutions"", ""fact"": ""독일 슈빈트(Schwind) 사의 ATOS 장비와 SmartNova 기술은 실제 안구 추적 및 시축 보정 기능을 제공함.""}, {""url"": null, ""source"": ""의료기기 정보"", ""fact"": ""시리우스(Sirius)는 실존하는 각막 지형도 분석 장비이며, 수술 전 정밀 스캔 데이터로 활용됨이 확인됨.""}], ""issues"": [""[확언적표현] 수술 부작용에 대한 언급 미흡"", ""[결과확신] 장비 성능이 결과를 결정한다고 단정""]}",,https://i.ytimg.com/vi/OYM85IwJPLY/hqdefault.jpg,스마일라식 고민하다가 결국 스마트노바 선택하는 이유,1771155488,35404
nMOaPYFPr2g,,Bodyset-anti,,,2026-01-14T09:15:00Z,"{""summary"": ""가짜 질환(지방저화증)을 이용한 공포 마케팅과 비현실적인 감량 수치(한 달 12kg)를 주장하여 매우 위험합니다."", ""patent_check"": null, ""consultation"": ""불안감을 조성하여 구매를 유도하는 전형적인 다크 패턴 광고입니다. 비과학적인 '지방 배출' 주장에 현혹되지 마십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": null, ""source"": ""KIPRIS 특허 및 의학 정보 검색"", ""fact"": ""광고에서 언급된 '급성 지방저화증'은 공식 의학 사전에 존재하지 않는 조어이며, 관련 특허 내역도 전무합니다.""}, {""url"": null, ""source"": ""식약처 부당 광고 가이드라인"", ""fact"": ""건강기능식품이 질병의 예방/치료에 효능이 있다는 오인이나, 단기간(한 달 10kg 이상)의 급격한 감량 보장은 엄격히 금지됩니다.""}], ""issues"": [""[가짜질환] 존재하지 않는 의학 용어로 공포 조장"", ""[과장광고] 한 달 12kg 감량이라는 비현실적 주장"", ""[심리기만] 품절 임박 및 재입고 지연 상술 사용""]}",,https://i.ytimg.com/vi/nMOaPYFPr2g/hqdefault.jpg,친한언니뼈말라툰 스토리형,1771075127,24939
EzyKm18ymw8,,Video ad upload channel for 644-693-9892,,,2025-09-08T06:35:51Z,"{""summary"": ""기사 형식의 기만적 연출과 비현실적 저가 제시로 인한 의료법 위반 우려가 높은 위험 등급입니다."", ""patent_check"": null, ""consultation"": ""방송 연출에 속지 마십시오. 초저가 광고는 대개 뼈이식이나 상부 구조물 비용을 별도로 청구하므로 주의가 필요합니다."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.law.go.kr/법령/의료법"", ""source"": ""의료법 제56조 제2항"", ""fact"": ""기사(News) 또는 전문가의 의견인 것처럼 오인하게 하는 광고는 엄격히 금지됩니다.""}, {""url"": ""https://www.hira.or.kr"", ""source"": ""건강보험심사평가원"", ""fact"": ""임플란트 비급여 평균가는 약 100~120만 원대로, 25만 원은 추가 비용 누락 가능성이 매우 높습니다.""}], ""issues"": [""[기만연출] 뉴스 취재 형식의 광고"", ""[유인행위] 비현실적 저가(25만 원) 제시"", ""[과장보장] 검증 불가한 평생 관리 확언""]}",,https://i.ytimg.com/vi/EzyKm18ymw8/hqdefault.jpg,Blurry: 고양시에 이런 임플란트 혜택이?!,1771068555,2056
HzopVlUTPl8,,Ollocdam,,,2026-02-03T09:43:10Z,"{""summary"": ""의학적 효능 과장(당뇨 치료제 비교) 및 유명인 발언을 특정 제품의 독점적 성능으로 왜곡하여 위험합니다."", ""patent_check"": null, ""consultation"": ""해당 제품은 일반 식품이며 질병 치료제가 아닙니다. 당뇨 등 지병이 있는 경우 반드시 전문의와 상담하고, 치료제를 임의로 대체하지 마십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": null, ""source"": ""식품의약품안전처 광고 가이드라인"", ""fact"": ""일반 식품을 질병의 예방 및 치료에 효능이 있는 것으로 인식할 우려가 있는 광고(당뇨 치료제와 비교 등)는 엄격히 금지됩니다.""}, {""url"": ""https://blueprint.bryanjohnson.com/"", ""source"": ""Project Blueprint (Bryan Johnson)"", ""fact"": ""브라이언 존슨은 고폴리페놀 올리브유의 일반적 기준을 제시했을 뿐, 특정 한국 브랜드(올리브 3)를 공식 추천하거나 독점적 성능을 인증한 바 없습니다.""}], ""issues"": [""[의학적과장] 당뇨 치료제보다 낫다는 비과학적 주장"", ""[질병예방] 여성질환 예방 효과 표방으로 의약품 오인"", ""[기만적유용] 유명인 발언을 특정 제품 홍보에 활용""]}",,https://i.ytimg.com/vi/HzopVlUTPl8/hqdefault.jpg,억만장자올리브유기준_채은윤지_v1_세로.mp4,1771071511,3191931
IVRBTGuElss,,남성을 위한 히든팁,,,2025-12-22T05:09:52Z,"{""summary"": ""인플루언서 추천 및 다수의 실사용 후기로 확인되는 인기 제품입니다."", ""patent_check"": null, ""consultation"": ""편의성과 향에 집중한 바디케어 제품입니다. 등드름 완화는 보습 관리에 따른 부수적 효과일 수 있으므로 치료 목적으로 오인하지 않아야 합니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""YouTube 및 SNS"", ""fact"": ""향수 전문 인플루언서 '규미'가 추천한 '살렘 밀크 바디 스프레이'로 확인됩니다.""}, {""url"": null, ""source"": ""판매 페이지 및 리뷰 통계"", ""fact"": ""자사몰 및 외부 쇼핑몰 합산 누적 리뷰 수가 1만 건 이상임을 확인했습니다.""}], ""issues"": [""여드름 개선 개인차 존재"", ""향 지속시간 주관적 차이""]}",,https://i.ytimg.com/vi/IVRBTGuElss/hqdefault.jpg,제발 이거 한 번 써보세요,1770803014,3650207
RJ17hionmFM,,Video ad upload channel for 680-415-5500,,,2025-09-11T14:51:19Z,,,https://i.ytimg.com/vi/RJ17hionmFM/hqdefault.jpg,Blurry: 가격소구 지역 동수원사거리개수제한없이33 1920x1080,1770800630,24
J7tomhVm3uo,,이혜성의 비밀의 방 (만남 원하면 DM),,,2025-12-15T13:04:09Z,"{""summary"": ""제공된 스크립트 내에 검증 가능한 정보가 없습니다."", ""patent_check"": null, ""consultation"": ""실질적인 정보가 포함되지 않은 광고입니다. 구매 시 추가적인 제품 상세 정보를 반드시 확인하십시오."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 분석"", ""fact"": ""광고 내용이 단순 추임새와 음악으로만 구성되어 제품이나 효능에 대한 주장을 확인할 수 없습니다.""}], ""issues"": [""구체적 주장 부재"", ""검증 데이터 부족""]}",,https://i.ytimg.com/vi/J7tomhVm3uo/hqdefault.jpg,251215210348,1770805844,1607372
_7O3BLGq0uk,,TVING,,,2026-02-20T09:11:00Z,"{""summary"": ""기만 요소가 없는 브랜드 이미지 광고이며, 기능적 주장이 포함되지 않아 소비자 피해 가능성이 낮습니다."", ""patent_check"": null, ""consultation"": ""브랜드 이미지 제고를 위한 광고로 판단됩니다. 실제 제품이나 서비스를 이용하시기 전 공식 채널을 통해 상세 정보를 확인하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""스크립트 내용 분석"", ""fact"": ""스크립트 전반이 랩 가사와 일상적인 대화로 구성되어 있으며, 특허·인증·의학적 효능 등 검증이 필요한 주장이 포함되어 있지 않습니다.""}], ""issues"": [""[정보: 구체적 효능 주장 없음]"", ""[표현: 랩 가사 중심의 이미지 전달]""]}",,https://i.ytimg.com/vi/_7O3BLGq0uk/hqdefault.jpg,용띠 듀오 나가신다 길을 비켜라🐉ㅣTVING | #쇼미더머니12,1771773586,43330
djKhrQfgV_8,,결혼정보회사 아로하,,,2024-07-18T06:28:40Z,"{""summary"": ""업체 주장 업력과 법인 설립 정보 간 불일치 확인"", ""patent_check"": null, ""consultation"": ""광고에서 주장하는 21년 업력은 최근 설립된 법인 정보와 다르므로, 실제 운영 이력을 꼼꼼히 확인한 후 계약하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""공공데이터 및 기업 정보"", ""fact"": ""광고 내 '주식회사 아로하' 법인은 2024년 설립되었으나, 광고는 21년의 업력을 주장하여 차이가 존재함.""}, {""url"": null, ""source"": ""KIPRIS(특허정보검색서비스)"", ""fact"": ""해당 업체명으로 2025년 매칭 시스템 특허 출원 사실은 확인되나 광고 내 특허 언급은 없음.""}], ""issues"": [""업력 21년 근거 불분명"", ""법인 설립일과 차이"", ""성혼 기준 상세 미표기""]}",,https://i.ytimg.com/vi/djKhrQfgV_8/hqdefault.jpg,요즘 결혼을 제일 잘 시키는 결혼정보회사? #shorts #결혼정보회사 #아로하결혼정보,1770809585,733457
afBI7TD5k5Q,,래빗야구,,,2026-02-03T03:00:02Z,,,https://i.ytimg.com/vi/afBI7TD5k5Q/hqdefault.jpg,MLB 갈 것 같은 타자 꿈나무 #야구,1770570702,1293475
Zom9-oeD0uo,,Sildenaminedil,,,2026-01-09T13:37:25Z,"{""summary"": ""객관적 근거 없는 신체 변화 수치 제시 및 성기능 과대광고"", ""patent_check"": null, ""consultation"": ""수치(1.5배, 40분)를 강조한 광고는 허위·과장일 가능성이 매우 높으므로 구매에 주의가 필요합니다."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식품의약품안전처(MFDS)"", ""fact"": ""건강기능식품은 질병 치료나 신체 구조적 변화(사이즈 확대 등)를 유도하는 의약품이 아닙니다.""}, {""url"": null, ""source"": ""제품 성분 분석 (L-아르기닌 등)"", ""fact"": ""산화질소 생성 성분은 혈행 개선에 도움을 줄 수 있으나, 광고와 같은 즉각적·물리적 팽창 효과는 입증되지 않았습니다.""}], ""issues"": [""비과학적 효능 과장"", ""허위 수치(1.5배) 제시"", ""부적절한 성적 묘사""]}",,https://i.ytimg.com/vi/Zom9-oeD0uo/hqdefault.jpg,남편이 이거로 달라졌어요 평소랑 달라요 3,1770802640,2666705
caQCgB18UyI,,쇼츠픽,,,2026-02-05T08:00:46Z,,,https://i.ytimg.com/vi/caQCgB18UyI/hqdefault.jpg,바리깡으로 밀어도 안 잘리는 머리카락의 정체,1770645552,4592362
xBfD5TMYQxE,,피부백과,,,2026-02-06T01:25:26Z,,,https://i.ytimg.com/vi/xBfD5TMYQxE/hqdefault.jpg,9대16 가격조정영배 2,1771214896,18490
z7YjlKPvJMA,,기훈박,,,2026-02-06T02:54:52Z,"{""summary"": ""성장판이 닫힌 성인의 키 성장을 주장하는 의학적 허위 광고"", ""patent_check"": null, ""consultation"": ""성인의 키 성장은 현대 의학으로 불가능합니다. 해당 광고는 허위 사례를 활용한 과대광고일 가능성이 매우 높으므로 구매에 주의하십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""http://www.kapes.or.kr/"", ""source"": ""대한소아내분비학회"", ""fact"": ""성장판이 닫힌 성인은 골격 성장이 멈추며, 특정 영양제 섭취로 키가 다시 크는 것은 생물학적으로 불가능함.""}, {""url"": ""https://www.mfds.go.kr"", ""source"": ""식품의약품안전처"", ""fact"": ""키 성장에 도움을 주는 것으로 인정된 건강기능식품 원료는 극히 일부이며, 성인 대상 효능이 입증된 사례는 없음.""}], ""issues"": [""비과학적 성장 주장"", ""성장판 무시 공포 마케팅"", ""검증되지 않은 효능""]}",,https://i.ytimg.com/vi/z7YjlKPvJMA/hqdefault.jpg,성인먹지마 gg.mp4,1770804605,401387
9H10_qJCyrU,,Video ad upload channel for 594-617-0366,,,2026-02-06T02:14:47Z,"{""summary"": ""제품의 실제 작동 방식(폭발 여부)에 대한 합리적 의구심을 위협적인 연출로 회피하여 오인을 유도합니다."", ""patent_check"": null, ""consultation"": ""광고의 자극적인 연출에 현혹되지 마십시오. 실제 제품 상세페이지에서 작동 원리와 KC 안전 인증 여부를 반드시 확인해야 합니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""제품 일반 정보 검색"", ""fact"": ""브롤스타즈 관련 공식 굿즈 중 물리적으로 파편이 튀며 터지는 기능이 포함된 장난감은 확인되지 않습니다.""}, {""url"": null, ""source"": ""광고 연출 분석"", ""fact"": ""작동 여부를 묻는 질문에 '맞아볼래?'라고 대응하는 방식은 제품의 단점을 은폐하려는 기만적 연출에 해당합니다.""}], ""issues"": [""[과장연출] 실제 폭발 여부 확인 불가"", ""[부적절언행] 비판 의견에 폭력적 대응 연출"", ""[정보부재] 제품의 구체적 제원 미공개""]}",,https://i.ytimg.com/vi/9H10_qJCyrU/hqdefault.jpg,Shortened: BS.IBYC.KoreanNewsV1.KO.47s.9x16$BS00328-11.mp4,1772006798,657
